aqstime,windir,winspd,radiation,temp,barometer,rh,innertemp,O3,NO,NO2,NOX,SO2,CO,PM10,PM25,PM1
12/04/2019 04:00,,,0.4777,28.031,1015.99,93.757,27.0416,,,,,5.5138,665.78,,,
12/04/2019 05:00,,,0.404132,27.7412,1016.13,94.419,27.0414,,,,,5.3125,789.86,,,
12/04/2019 06:00,,,10.5845,27.3227,1016.34,96.348,27.0402,,,,,5.5496,1574.08,,,
12/04/2019 07:00,,,143.253,28.1118,1015.94,90.355,27.0432,,,,,5.8153,3848.47,,,
12/04/2019 08:00,,,367.686,30.414,1014.79,77.436,27.0441,,,,,5.6747,2832.31,,,
12/04/2019 09:00,151.44,0.65368,561.33,32.2127,1013.89,74.91,27.0403,,,,,5.028,1070.73,,,
12/04/2019 10:00,146.19,0.6759,719.8,32.5735,1013.71,74.73,27.0381,,,,,4.76271,422.639,,,
12/04/2019 11:00,157.729,0.79493,828.47,33.5401,1013.23,67.639,27.0395,,,,,4.82904,446.458,,,
12/04/2019 12:00,180.201,1.05596,861.89,33.8869,1013.06,66.33,27.04,,,,,4.77026,781.88,,,
12/04/2019 13:00,181.364,1.20496,795.55,33.9179,1013.04,68.756,27.0397,,,,,4.69795,562.33,,,
12/04/2019 14:00,177.975,1.25053,351.769,33.3758,1013.31,76.439,27.0373,,,,,4.62645,502.27,,,
12/04/2019 15:00,177.202,1.29416,594.93,33.2339,1013.38,77.405,27.0367,,,,,4.71662,630.45,,,
12/04/2019 16:00,177.71,1.24817,395.911,32.8313,1013.59,80.462,27.0388,,,,,4.50411,647.08,,,
12/04/2019 17:00,167.752,0.98397,150.151,32.056,1013.97,81.736,27.0398,,,,,4.54463,775.49,,,
12/04/2019 18:00,153.776,0.73222,14.3102,30.833,1014.58,83.311,27.0398,,,,,4.58077,665,,,
12/04/2019 19:00,142.112,0.54933,0.20247,30.5348,1014.74,87.979,27.0406,,,,,4.65505,586.61,,,
12/04/2019 20:00,173.845,0.63751,0.143715,30.4882,1014.75,88.751,27.0405,,,,,4.72061,1072.19,,,
12/04/2019 21:00,188.085,0.69035,0.102875,30.5333,1014.73,87.538,27.0425,,,,,4.82309,940.17,,,
12/04/2019 22:00,183.088,0.65721,0.103203,30.3741,1014.82,88.351,27.0421,,,,,4.92358,1065.71,,,
12/04/2019 23:00,193.05,0.60126,0.119305,30.2079,1014.9,88.676,27.0427,,,,,4.87353,851.93,,,
13/04/2019 00:00,210.205,0.57078,0.14176,30.0014,1015,88.876,27.043,,,,,4.90292,514.7,,,
13/04/2019 01:00,230.089,0.471999,0.423012,30.0264,1014.99,88.154,27.0424,,,,,4.91206,517.69,,,
13/04/2019 02:00,,,0.437823,29.5854,1015.21,90.607,27.0418,,,,,5.003,529.13,,,
13/04/2019 03:00,,,0.451169,28.8847,1015.56,94.284,27.0407,,,,,5.0487,546.68,,,
13/04/2019 04:00,,,0.464028,28.5104,1015.74,95.593,27.0403,,,,,5.2632,614.36,,,
13/04/2019 05:00,,,0.393064,28.1091,1015.95,96.722,27.0404,,,,,5.2656,767.01,,,
13/04/2019 06:00,,,6.8797,27.8096,1016.1,97.886,27.0391,,,,,5.5798,1624.08,,,
13/04/2019 07:00,,,129.135,28.3708,1015.81,93.763,27.0417,,,,,5.7558,3271.98,,,
13/04/2019 08:00,,,323.309,30.2419,1014.88,82.517,27.0451,,,,,5.4217,2749.58,,,
13/04/2019 09:00,153.167,0.62012,581.05,32.2449,1013.88,74.228,27.0394,,,,,4.99308,1254.24,,,
13/04/2019 10:00,145.928,0.75613,746.57,32.5521,1013.72,71.254,27.0383,,,,,4.68564,470.417,,,
13/04/2019 11:00,150.217,0.827,818.06,33.4184,1013.29,65.44,27.0402,,,,,4.75714,369.792,,,
13/04/2019 12:00,165.145,0.94086,876.76,33.905,1013.05,64.593,27.041,,,,,4.60898,370.365,,,
13/04/2019 13:00,174.155,1.05755,819.66,34.5684,1012.72,66.618,27.0405,,,,,4.51206,440.99,,,
13/04/2019 14:00,189.387,1.15664,329.777,34.1326,1012.93,71.781,27.0384,,,,,4.58991,627.17,,,
13/04/2019 15:00,190.539,1.17825,601.1,33.3611,1013.32,76.416,27.0372,,,,,4.53708,663.54,,,
13/04/2019 16:00,181.4,1.08902,390.587,32.7953,1013.6,78.034,27.0363,,,,,4.49457,639.88,,,
13/04/2019 17:00,173.094,0.77041,136.18,31.8689,1014.07,82.319,27.0378,,,,,4.50092,857.31,,,
13/04/2019 18:00,165.125,0.71452,16.2339,30.8538,1014.58,86.763,27.0389,,,,,4.62765,763.91,,,
13/04/2019 19:00,172.418,0.6524,0.183104,30.4924,1014.76,89.521,27.0396,,,,,4.7214,658.82,,,
13/04/2019 20:00,152.607,0.67807,0.13623,30.313,1014.85,90.679,27.04,,,,,4.81793,486.632,,,
13/04/2019 21:00,157.556,0.51253,0.105482,30.2122,1014.9,90.755,27.0407,,,,,4.79328,460.365,,,
13/04/2019 22:00,164.12,0.54067,0.09572,30.2287,1014.89,90.138,27.0412,,,,,4.78972,589.7,,,
13/04/2019 23:00,214.247,0.45893,0.118492,30.4659,1014.77,86.9,27.0428,,,,,4.90055,1245.9,,,
14/04/2019 00:00,,,0.143713,30.5323,1014.73,86.042,27.0438,,,,,4.94423,1063.28,,,
14/04/2019 01:00,112.21,0.405858,0.273599,30.139,1014.93,88.644,27.0425,,,,,4.9462,364.618,,,
14/04/2019 02:00,,,0.430987,29.8645,1015.07,90.651,27.042,,,,,4.94106,626.65,,,
14/04/2019 03:00,,,0.452471,29.4546,1015.28,92.244,27.0417,,,,,4.94424,564.34,,,
14/04/2019 04:00,,,0.471352,29.0804,1015.46,93.182,27.042,,,,,4.90372,525.97,,,
14/04/2019 05:00,,,0.428058,28.6452,1015.68,95.274,27.0408,,,,,5.0324,779.2,,,
14/04/2019 06:00,,,11.3322,28.25,1015.87,97.144,27.0399,,,,,5.3025,1612.41,,,
14/04/2019 07:00,,,152.698,29.178,1015.41,90.451,27.0422,,,,,5.6402,2763.8,,,
14/04/2019 08:00,,,358.98,31.0317,1014.48,79.379,27.0441,,,,,5.1742,2182.76,,,
14/04/2019 09:00,167.422,0.70814,548.14,32.6262,1013.69,73.329,27.0402,,,,,4.76588,1017,,,
14/04/2019 10:00,164.476,0.72482,714.82,32.8972,1013.55,71.891,27.0395,,,,,4.60461,461.476,,,
14/04/2019 11:00,146.024,0.81795,836.24,33.6858,1013.16,68.225,27.0395,,,,,4.59229,358.819,,,
14/04/2019 12:00,180.014,0.77922,863.57,34.3597,1012.82,66.659,27.0419,,,,,4.60937,600.63,,,
14/04/2019 13:00,177.989,0.9832,798.62,34.3737,1012.81,68.443,27.0414,,,,,4.61135,452.135,,,
14/04/2019 14:00,191.418,1.06252,340.002,34.4205,1012.79,64.43,27.0429,,,,,4.71463,567.03,,,
14/04/2019 15:00,179.277,1.26521,583.62,33.4538,1013.27,69.295,27.0391,,,,,4.60342,405.104,,,
14/04/2019 16:00,182.636,1.09988,401.585,32.8551,1013.57,73.944,27.0355,,,,,4.44651,535.05,,,
14/04/2019 17:00,177.074,0.96137,149.598,32.0618,1013.97,79.554,27.0365,,,,,4.49298,609.17,,,
14/04/2019 18:00,170.572,0.75175,13.7176,30.7774,1014.61,85.671,27.039,,,,,4.62725,561.96,,,
14/04/2019 19:00,172.429,0.52908,0.151047,30.5955,1014.7,86.35,27.0403,,,,,4.71424,844.88,,,
14/04/2019 20:00,172.085,0.60951,0.123864,30.4463,1014.78,86.6,27.0422,,,,,4.79487,757.47,,,
14/04/2019 21:00,174.938,0.490599,0.10678,30.3539,1014.83,86.616,27.0422,,,,,4.87115,513.7,,,
14/04/2019 22:00,169.311,0.474188,0.099297,30.31,1014.85,86.749,27.0428,,,,,4.79725,366.215,,,
14/04/2019 23:00,146.706,0.56006,0.114751,30.148,1014.93,87.553,27.043,,,,,4.81711,276.858,,,
15/04/2019 00:00,,,0.148923,29.8006,1015.1,88.934,27.0422,,,,,4.92159,756.93,,,
15/04/2019 01:00,,,0.452146,29.3766,1015.31,90.538,27.0421,,,,,4.97124,576.35,,,
15/04/2019 02:00,,,0.459633,29.016,1015.49,91.58,27.0429,,,,,4.97084,521.53,,,
15/04/2019 03:00,,,0.471515,28.5779,1015.71,93.106,27.0417,,,,,4.93669,501.13,,,
15/04/2019 04:00,,,0.469073,28.546,1015.73,93.159,27.0429,,,,,5.086,629.29,,,
15/04/2019 05:00,,,0.433591,28.2833,1015.86,94.323,27.0408,,,,,5.2862,939.97,,,
15/04/2019 06:00,,,12.826,28.0562,1015.97,94.581,27.0414,,,,,5.3013,1306.02,,,
15/04/2019 07:00,,,127.693,28.6764,1015.66,89.533,27.0431,,,,,5.3053,2381.6,,,
15/04/2019 08:00,,,213.161,30.0553,1014.97,83.64,27.0454,,,,,5.3299,2519.39,,,
15/04/2019 09:00,152.562,0.60856,428.079,31.6914,1014.15,77.991,27.0408,,,,,5.0324,1767.73,,,
15/04/2019 10:00,134.131,0.63515,575.85,32.0459,1013.98,78.723,27.0402,,,,,4.57958,440.208,,,
15/04/2019 11:00,133.717,0.64921,809.59,33.017,1013.49,74.487,27.0374,,,,,4.55614,421.823,,,
15/04/2019 12:00,141.249,0.8519,851.02,33.4048,1013.3,73.959,27.0396,,,,,4.73212,231.753,,,
15/04/2019 13:00,122.437,1.2515,779.41,32.8651,1013.57,80.022,27.0415,,,,,4.58911,178.281,,,
15/04/2019 14:00,150.62,1.07699,365.43,33.2394,1013.38,79.947,27.0419,,,,,4.5339,229.792,,,
15/04/2019 15:00,175.788,0.9726,582.26,33.6874,1013.16,74.298,27.0371,,,,,4.54741,391.146,,,
15/04/2019 16:00,179.266,0.97245,400.21,33.36,1013.32,71.104,27.036,,,,,4.40162,511.91,,,
15/04/2019 17:00,173.828,0.95706,197.242,32.4436,1013.77,77.584,27.0364,,,,,4.50331,607.1,,,
15/04/2019 18:00,170.855,0.83202,12.2406,31.1561,1014.42,81.116,27.04,,,,,4.68088,724.2,,,
15/04/2019 19:00,166.18,0.62515,0.200679,30.7366,1014.63,84.312,27.041,,,,,4.74602,402.622,,,
15/04/2019 20:00,169.542,0.54166,0.146806,30.621,1014.69,86.464,27.042,,,,,4.79806,551.32,,,
15/04/2019 21:00,158.139,0.58785,0.141434,30.4878,1014.75,88.457,27.0423,,,,,4.8187,324.792,,,
15/04/2019 22:00,157.391,0.490086,0.151525,30.4514,1014.78,88.597,27.0417,,,,,4.78613,273.872,,,
15/04/2019 23:00,,,0.166661,30.3318,1014.83,90.187,27.0417,,,,,4.79171,548.28,,,
16/04/2019 00:00,,,0.190587,30.1194,1014.94,89.771,27.0427,,,,,4.94184,900.23,,,
16/04/2019 01:00,,,0.452797,29.4277,1015.29,91.456,27.0427,,,,,5.059,626.42,,,
16/04/2019 02:00,,,0.464353,28.9001,1015.55,90.134,27.0422,,,,,5.0717,509.57,,,
16/04/2019 03:00,,,0.473956,28.3874,1015.81,91.415,27.0424,,,,,5.0864,509.05,,,
16/04/2019 04:00,,,0.475095,28.0977,1015.94,92.076,27.0425,,,,,5.204,556.68,,,
16/04/2019 05:00,,,0.429848,27.8606,1016.06,92.798,27.041,,,,,5.1706,740.49,,,
16/04/2019 06:00,,,14.8206,27.6879,1016.16,92.795,27.0414,,,,,5.3756,1516.51,,,
16/04/2019 07:00,,,171.195,28.5969,1015.7,87,27.0443,,,,,5.782,3330.87,,,
16/04/2019 08:00,251.46,0.489374,383.945,30.8744,1014.56,74.841,27.0432,,,,,5.4133,2773.25,,,
16/04/2019 09:00,239.449,0.327885,558.43,32.5161,1013.74,69.137,27.041,,,,,5.0872,1786.72,,,
16/04/2019 10:00,134.488,0.64253,714.91,33.6036,1013.2,67.25,27.0406,,,,,4.62685,574.76,,,
16/04/2019 11:00,143.863,0.82883,820.91,33.8668,1013.07,65.728,27.043,,,,,4.65426,349.878,,,
16/04/2019 12:00,146.758,1.12486,852.94,33.3315,1013.33,72.545,27.0393,,,,,4.80442,269.427,,,
16/04/2019 13:00,151.346,1.0641,760.81,33.9773,1013.01,71.116,27.0394,,,,,4.66498,211.979,,,
16/04/2019 14:00,160.992,1.05074,378.429,33.9587,1013.02,75.509,27.0374,,,,,4.66936,239.688,,,
16/04/2019 15:00,149.219,1.12393,560.36,33.3408,1013.33,79.624,27.0426,,,,,4.62605,237.587,,,
16/04/2019 16:00,152.636,0.96677,329.959,32.8077,1013.6,81.813,27.0401,,,,,4.45565,220.972,,,
16/04/2019 17:00,176.315,0.80078,196.603,32.6224,1013.69,81.671,27.0392,,,,,4.68008,916.13,,,
16/04/2019 18:00,179.201,0.77642,20.5085,31.4314,1014.29,84.688,27.0388,,,,,4.86837,1505.54,,,
16/04/2019 19:00,182.361,0.63307,0.247882,30.9938,1014.51,86.226,27.0409,,,,,4.8493,1206.2,,,
16/04/2019 20:00,178.909,0.57675,0.148434,30.8385,1014.58,87.662,27.0414,,,,,4.85485,836.23,,,
16/04/2019 21:00,188.138,0.50829,0.124186,30.6956,1014.65,88.837,27.0414,,,,,4.94344,501.44,,,
16/04/2019 22:00,167.124,0.434781,0.13753,30.7034,1014.65,89.058,27.0428,,,,,4.99349,891.06,,,
16/04/2019 23:00,,,0.160314,30.5802,1014.71,88.406,27.0431,,,,,5.0419,811.75,,,
17/04/2019 00:00,,,0.175287,30.2967,1014.85,88.413,27.0436,,,,,5.1043,1115.52,,,
17/04/2019 01:00,,,0.435381,29.9182,1015.04,91.145,27.0419,,,,,5.067,782.31,,,
17/04/2019 02:00,,,0.468422,29.6666,1015.16,92.683,27.042,,,,,5.2108,756.09,,,
17/04/2019 03:00,,,0.466957,29.385,1015.31,94.035,27.042,,,,,5.3808,804.1,,,
17/04/2019 04:00,,,0.464841,29.0311,1015.48,94.556,27.0408,,,,,5.3764,580.64,,,
17/04/2019 05:00,,,0.41406,28.657,1015.68,96.306,27.0414,,,,,5.3848,842.12,,,
17/04/2019 06:00,,,13.5931,28.6292,1015.69,96.278,27.0414,,,,,5.9361,1780.57,,,
17/04/2019 07:00,,,165.182,29.5698,1015.22,88.552,27.0435,,,,,5.859,3713.78,,,
17/04/2019 08:00,336.573,0.434781,382.725,31.7236,1014.14,76.594,27.0425,,,,,5.5051,2572.01,,,
17/04/2019 09:00,151.565,0.497575,583.71,33.322,1013.34,72.265,27.0401,,,,,4.9347,1074.81,,,
17/04/2019 10:00,153.313,0.91747,744.41,33.3465,1013.33,75.188,27.0392,,,,,4.74921,313.993,,,
17/04/2019 11:00,145.981,0.90246,825.47,33.1068,1013.45,75.837,27.0414,,,,,4.70432,279.514,,,
17/04/2019 12:00,152.324,1.02503,866.73,33.8329,1013.08,69.296,27.0409,,,,,4.69915,218.49,,,
17/04/2019 13:00,157.137,0.96682,754.83,34.1989,1012.9,72.403,27.0392,,,,,4.73808,268.316,,,
17/04/2019 14:00,165.196,1.08017,397.2,34.0745,1012.96,74.625,27.0388,,,,,4.76708,338.872,,,
17/04/2019 15:00,184.123,1.05917,592.82,33.9803,1013.01,74.258,27.0384,,,,,4.74722,506.77,,,
17/04/2019 16:00,192.117,1.03265,401.565,33.5491,1013.23,74.949,27.0367,,,,,4.78296,884.67,,,
17/04/2019 17:00,182.524,0.89674,155.892,32.4948,1013.75,79.494,27.0381,,,,,4.63758,1016.23,,,
17/04/2019 18:00,169.753,0.7326,12.1463,31.324,1014.34,82.89,27.0402,,,,,4.79131,759.76,,,
17/04/2019 19:00,171.634,0.56457,0.19954,30.8999,1014.55,86,27.0419,,,,,4.90293,639.44,,,
17/04/2019 20:00,194.873,0.59965,0.127604,30.7964,1014.6,89.12,27.0411,,,,,5.0773,1378.13,,,
17/04/2019 21:00,173.97,0.55877,0.118005,30.6547,1014.68,90.206,27.0402,,,,,4.94821,759.6,,,
17/04/2019 22:00,195.142,0.57696,0.1346,30.6943,1014.65,88.553,27.0429,,,,,4.9617,1308.07,,,
17/04/2019 23:00,201.499,0.395235,0.15478,30.6243,1014.69,88.327,27.0427,,,,,5.1023,1654.74,,,
18/04/2019 00:00,,,0.191401,30.0999,1014.95,91.33,27.0417,,,,,5.1452,1120.89,,,
18/04/2019 01:00,,,0.449053,29.6663,1015.17,92.478,27.0422,,,,,5.1293,723.06,,,
18/04/2019 02:00,,,0.471189,29.5577,1015.22,92.637,27.0426,,,,,5.1265,722.5,,,
18/04/2019 03:00,,,0.47184,29.1833,1015.41,94.03,27.0415,,,,,5.2394,668.06,,,
18/04/2019 04:00,,,0.472491,28.7095,1015.65,95.582,27.0406,,,,,5.3605,514.7,,,
18/04/2019 05:00,,,0.428871,28.5895,1015.7,95.991,27.0404,,,,,5.3589,685.07,,,
18/04/2019 06:00,,,14.7101,28.7453,1015.62,94.157,27.0421,,,,,5.5432,1552.59,,,
18/04/2019 07:00,,,160.265,29.5433,1015.23,87.502,27.0439,,,,,5.8594,4135.85,,,
18/04/2019 08:00,205.182,0.358557,362.244,31.6741,1014.16,75.825,27.042,,,,,5.5802,2910.54,,,
18/04/2019 09:00,162.005,0.71337,588.85,32.961,1013.52,74.378,27.0387,,,,,5.0058,1158.3,,,
18/04/2019 10:00,166.423,0.81651,728.8,33.3206,1013.34,73.539,27.0381,,,,,4.78813,565.49,,,
18/04/2019 11:00,164.871,0.87715,822.87,33.6296,1013.18,71.607,27.0395,,,,,4.68128,402.326,,,
18/04/2019 12:00,141.73,0.97702,850.52,33.8861,1013.06,70.605,27.0406,,,,,4.81552,220.538,,,
18/04/2019 13:00,181.478,1.01291,724.3,34.6341,1012.68,64.223,27.0437,,,,,4.86757,522.81,,,
18/04/2019 14:00,172.855,1.14379,407.243,34.2223,1012.89,67.713,27.0402,,,,,4.79329,399.688,,,
18/04/2019 15:00,190.073,1.23364,563.54,33.4134,1013.29,72.52,27.038,,,,,4.77662,596.49,,,
18/04/2019 16:00,169.623,1.14008,345.203,32.7922,1013.6,76.443,27.0364,,,,,4.74205,395.851,,,
18/04/2019 17:00,165.984,1.0271,86.436,31.3222,1014.34,83.847,27.0377,,,,,4.6491,400.382,,,
18/04/2019 18:00,183.344,0.8181,22.2393,30.8983,1014.55,85.667,27.0382,,,,,4.82785,1094.18,,,
18/04/2019 19:00,181.998,0.70721,0.192543,30.677,1014.66,86.179,27.0418,,,,,4.99468,1125.95,,,
18/04/2019 20:00,198.685,0.86993,0.142574,30.4558,1014.77,85.688,27.0418,,,,,5.0737,1185.14,,,
18/04/2019 21:00,202.247,0.77858,0.127766,30.3685,1014.81,85.71,27.043,,,,,5.0976,1040.4,,,
18/04/2019 22:00,204.575,0.70812,0.125163,30.2981,1014.85,85.945,27.0431,,,,,5.0062,945.49,,,
18/04/2019 23:00,208.36,0.70101,0.143876,30.186,1014.9,87.248,27.0436,,,,,4.98078,771.2,,,
19/04/2019 00:00,183.851,0.53264,0.182611,30.1339,1014.93,87.655,27.0422,,,,,5.1015,612.5,,,
19/04/2019 01:00,,,0.443194,29.7503,1015.13,90.351,27.042,,,,,5.1599,655.3,,,
19/04/2019 02:00,,,0.427569,29.3577,1015.32,91.927,27.0425,,,,,5.1087,446.163,,,
19/04/2019 03:00,,,0.472817,29.1326,1015.43,92.964,27.0418,,,,,5.202,630.14,,,
19/04/2019 04:00,,,0.473468,28.8988,1015.55,93.834,27.0421,,,,,5.2981,558.87,,,
19/04/2019 05:00,,,0.435707,28.5024,1015.75,95.617,27.0409,,,,,5.2203,731.18,,,
19/04/2019 06:00,,,13.4287,28.2978,1015.85,96.506,27.0416,,,,,5.5123,1582,,,
19/04/2019 07:00,,,138.388,29.1281,1015.44,91.054,27.0432,,,,,5.9524,4571.09,,,
19/04/2019 08:00,314.055,0.429344,315.418,30.8591,1014.57,81.222,27.044,,,,,5.6283,2825.3,,,
19/04/2019 09:00,138.686,0.51535,526.52,32.4836,1013.76,74.914,27.0396,,,,,5.1301,1381.84,,,
19/04/2019 10:00,146.042,0.65679,685.37,32.908,1013.54,75.457,27.0391,,,,,4.70153,631.13,,,
19/04/2019 11:00,165.899,0.88636,795.98,33.6891,1013.15,70.235,27.0393,,,,,4.66299,576.23,,,
19/04/2019 12:00,178.5,1.23307,810.52,33.8429,1013.08,73.12,27.0397,,,,,4.7488,686.48,,,
19/04/2019 13:00,175.414,1.35649,671.5,33.776,1013.11,74.256,27.038,,,,,4.70233,381.701,,,
19/04/2019 14:00,175.665,1.60905,604.44,33.3296,1013.34,76.214,27.032,,,,,4.60804,393.102,,,
19/04/2019 15:00,168.767,1.44161,514.25,33.1253,1013.44,77.973,27.0318,,,,,4.61533,314.167,,,
19/04/2019 16:00,174.754,1.48229,336.087,32.5715,1013.72,80.496,27.0336,,,,,4.70512,419.08,,,
19/04/2019 17:00,188.717,0.92169,95.361,31.815,1014.09,83.057,27.0349,,,,,4.83182,1244.36,,,
19/04/2019 18:00,173.326,0.7409,8.6374,31.0107,1014.49,84.622,27.0361,,,,,4.83104,1473.91,,,
19/04/2019 19:00,183.957,0.7083,0.163252,30.7115,1014.64,86.026,27.0374,,,,,4.86797,968.3,,,
19/04/2019 20:00,168.237,0.498924,0.108737,30.7998,1014.6,85.215,27.0394,,,,,4.97084,1211.93,,,
19/04/2019 21:00,183.511,0.489621,0.097672,30.7637,1014.61,86.233,27.0408,,,,,5.03,1135.92,,,
19/04/2019 22:00,210.839,0.5167,0.116052,30.7111,1014.64,87.119,27.0402,,,,,5.1031,1052.97,,,
19/04/2019 23:00,,,0.122559,30.5999,1014.7,89.043,27.0406,,,,,5.0288,1116.25,,,
20/04/2019 00:00,,,0.137529,30.3368,1014.83,90.197,27.0395,,,,,5.0058,482.135,,,
20/04/2019 01:00,,,0.407387,30.022,1014.99,91.103,27.0407,,,,,5.1528,681.86,,,
20/04/2019 02:00,,,0.430336,29.5534,1015.22,87.367,27.043,,,,,5.2064,685.97,,,
20/04/2019 03:00,,,0.434405,29.0622,1015.47,88.372,27.0426,,,,,5.2302,783.19,,,
20/04/2019 04:00,,,0.452471,28.6845,1015.66,90.181,27.041,,,,,5.3077,732.97,,,
20/04/2019 05:00,,,0.383136,28.4764,1015.76,90.474,27.0418,,,,,5.3744,970.87,,,
20/04/2019 06:00,,,10.1126,28.114,1015.94,93.021,27.0415,,,,,5.6358,1705.02,,,
20/04/2019 07:00,,,127.266,28.534,1015.73,89.196,27.0427,,,,,5.8996,3123.66,,,
20/04/2019 08:00,,,323.535,30.748,1014.63,77.242,27.0408,,,,,5.4253,2557.41,,,
20/04/2019 09:00,165.538,0.53497,522.38,32.4908,1013.75,72.422,27.0365,,,,,5.1059,1096.75,,,
20/04/2019 10:00,162.542,0.67976,685.57,33.1593,1013.42,70.602,27.0352,,,,,4.90451,829.62,,,
20/04/2019 11:00,175.597,0.91393,783.38,33.807,1013.1,69.877,27.0317,,,,,4.74126,676.27,,,
20/04/2019 12:00,176.006,1.43337,810.71,33.5103,1013.24,74.524,27.029,,,,,4.80243,548.68,,,
20/04/2019 13:00,181.38,1.81348,670.09,32.7741,1013.61,78.064,27.0301,,,,,4.67293,419.653,,,
20/04/2019 14:00,176.64,1.4882,439.67,32.8711,1013.56,78.082,27.0297,,,,,4.64553,360.347,,,
20/04/2019 15:00,174.385,1.47052,535.83,32.8591,1013.57,78.991,27.0325,,,,,4.63002,412.969,,,
20/04/2019 16:00,176.712,1.24172,321.016,32.5272,1013.74,80.282,27.0341,,,,,4.67254,535.26,,,
20/04/2019 17:00,177.561,1.08939,83.845,31.2646,1014.37,84.92,27.0348,,,,,4.79052,940.49,,,
20/04/2019 18:00,179.894,0.86594,14.3351,30.4812,1014.76,87.73,27.0358,,,,,4.93788,1370.75,,,
20/04/2019 19:00,179.109,0.78469,0.135432,30.2943,1014.85,88.219,27.0368,,,,,4.98356,1068.37,,,
20/04/2019 20:00,170.733,0.74179,0.10109,29.9205,1015.04,92.137,27.0372,,,,,4.92359,729.55,,,
20/04/2019 21:00,181.085,0.64249,0.080433,30.0148,1014.99,90.795,27.0381,,,,,5.0558,991.67,,,
20/04/2019 22:00,,,0.103202,30.1291,1014.93,91.062,27.0405,,,,,5.0388,561.27,,,
20/04/2019 23:00,,,0.107755,30.3372,1014.83,89.575,27.0413,,,,,5.0892,843.39,,,
21/04/2019 00:00,,,0.111823,30.2633,1014.86,91.324,27.0391,,,,,5.0817,885.3,,,
21/04/2019 01:00,,,0.401364,30.1211,1014.94,91.085,27.0403,,,,,5.0459,537.01,,,
21/04/2019 02:00,,,0.40641,29.8875,1015.06,91.297,27.0403,,,,,5.0765,327.17,,,
21/04/2019 03:00,,,0.412758,29.8833,1015.06,91.653,27.0406,,,,,5.1397,466.337,,,
21/04/2019 04:00,,,0.3999,29.5304,1015.23,93.212,27.0398,,,,,5.3089,737.9,,,
21/04/2019 05:00,,,0.330889,29.5204,1015.24,93.464,27.0394,,,,,5.341,967.33,,,
21/04/2019 06:00,,,7.2448,29.2972,1015.35,94.837,27.0393,,,,,5.4495,1253.42,,,
21/04/2019 07:00,,,109.185,29.8756,1015.06,90.643,27.0415,,,,,5.7987,3124.18,,,
21/04/2019 08:00,298.415,0.441567,305.159,31.1952,1014.4,81.005,27.0418,,,,,5.5087,2574.11,,,
21/04/2019 09:00,172.927,0.55295,515.05,33.0646,1013.47,71.312,27.0371,,,,,5.1214,1304.44,,,
21/04/2019 10:00,156.602,0.72875,677.55,33.5112,1013.25,71.523,27.0335,,,,,4.88702,644.29,,,
21/04/2019 11:00,167.361,0.93887,770.65,33.9215,1013.04,67.2,27.0314,,,,,4.71226,564.1,,,
21/04/2019 12:00,184.36,1.06837,824.03,34.3533,1012.82,65.377,27.0315,,,,,4.76351,739.65,,,
21/04/2019 13:00,185.156,1.72606,670.82,33.3121,1013.34,70.606,27.0292,,,,,4.70351,485.885,,,
21/04/2019 14:00,177.953,1.40541,459.139,33.2421,1013.38,71.979,27.0279,,,,,4.63956,368.281,,,
21/04/2019 15:00,184.05,1.35079,563.07,32.6507,1013.67,77.339,27.0305,,,,,4.72218,476.181,,,
21/04/2019 16:00,173.255,1.10095,381.467,32.5497,1013.72,81.434,27.0336,,,,,4.69796,515.26,,,
21/04/2019 17:00,171.638,1.20583,164.856,31.5558,1014.22,86.468,27.0335,,,,,4.79528,684.08,,,
21/04/2019 18:00,176.517,0.8954,8.4541,30.4485,1014.77,89.724,27.0355,,,,,4.86281,1260.43,,,
21/04/2019 19:00,184.456,0.96035,0.21354,30.0654,1014.96,88.947,27.0377,,,,,4.95534,1146.84,,,
21/04/2019 20:00,197.663,0.80999,0.125653,29.9162,1015.04,88.267,27.0399,,,,,5.0344,997.62,,,
21/04/2019 21:00,202.963,0.67466,0.132486,29.6656,1015.17,91.749,27.0397,,,,,5.0463,897.45,,,
21/04/2019 22:00,194.615,0.63296,0.137692,29.7869,1015.1,88.482,27.0417,,,,,5.0559,667.22,,,
21/04/2019 23:00,,,0.15478,29.7716,1015.11,89.104,27.0422,,,,,5.1218,712.76,,,
22/04/2019 00:00,,,0.165847,29.292,1015.35,93.199,27.0395,,,,,5.1158,258.403,,,
22/04/2019 01:00,,,0.429359,28.9935,1015.5,94.482,27.0403,,,,,5.0904,430.382,,,
22/04/2019 02:00,,,0.464028,28.5792,1015.71,94.741,27.0403,,,,,5.3089,627.03,,,
22/04/2019 03:00,,,0.47949,28.1868,1015.9,95.377,27.0409,,,,,5.3073,576.02,,,
22/04/2019 04:00,,,0.485838,27.7984,1016.1,96.715,27.0408,,,,,5.4654,901.61,,,
22/04/2019 05:00,,,0.442381,27.5153,1016.24,97.267,27.0398,,,,,5.5067,1038.06,,,
22/04/2019 06:00,,,20.7233,27.1168,1016.44,98.471,27.0399,,,,,5.753,1584.06,,,
22/04/2019 07:00,,,186.236,28.2892,1015.86,89.089,27.0438,,,,,5.8789,3758.07,,,
22/04/2019 08:00,,,396.194,30.8055,1014.6,75.889,27.0405,,,,,5.5802,2736.72,,,
